temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,surface_pressure,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,event_datetime,event_latitude,event_longitude,time,state,county,caused_power_outage,event_type
-9,-14.7,64,0,0,0,0.29,14,20.5,359,359,31.3,993.2,100,91,89,100,-1.8,-0.8,0.7,4.4,0.342,0.345,0.361,0.347,15/02/21 20:00,43.0904764,-83.2333705,15/02/21 20:00,west virginia,wood,1,heavy_snow
-6.9,-10.5,76,0.1,0,0.07,0.41,11.6,22.6,265,279,28.8,789.6,97,89,95,1,-0.8,-0.9,0.3,2.5,0.256,0.256,0.263,0.282,05/02/21 4:30,45.1708403,-112.9537553,05/02/21 4:00,minnesota,southern lake,0,heavy_snow
-10.7,-13.9,77,0.1,0,0.07,0.17,10.1,19.8,84,88,22.7,1012.2,100,0,100,100,0,-0.3,4.5,11.5,0.466,0.472,0.464,0.441,17/02/21 5:35,35.1470851,-92.3219053,17/02/21 5:00,california,eastern sierra slopes of inyo county,0,heavy_snow
-9.3,-13,74,0.2,0,0.14,0.14,10,18.2,105,104,28.8,1009.7,100,1,100,96,-0.1,0.3,5.4,12.2,0.472,0.479,0.484,0.467,17/02/21 5:00,34.5488944,-93.1838539,17/02/21 5:00,new mexico,southern gila highlands/black range,0,heavy_snow
-11.3,-14.8,76,0.2,0,0.14,0.16,6.3,10.5,114,117,15.5,1001.5,100,1,100,99,-1.8,-1,2.7,9.5,0.458,0.459,0.485,0.497,17/02/21 8:35,36.3783981,-91.8110982,17/02/21 8:00,north dakota,ransom,0,heavy_snow
-11.6,-14.5,79,0.1,0,0.07,0.2,7.5,14.3,73,80,15.8,1017,99,0,98,95,-0.2,-0.3,4.5,11.8,0.47,0.477,0.479,0.436,17/02/21 7:08,35.2463042,-91.7169687,17/02/21 7:00,new mexico,jemez mountains,0,heavy_snow
-11.2,-14,80,0.1,0,0.07,0.18,9.4,17.9,67,81,16.6,1016.5,100,0,100,96,-0.5,-0.2,5.1,12.5,0.468,0.475,0.471,0.441,17/02/21 7:25,34.8105247,-91.5751148,17/02/21 7:00,virginia,scott,1,heavy_snow
-11,-13.7,80,0.1,0,0.07,0.18,7.6,16.6,85,86,20.9,1016.5,99,0,97,97,-0.3,-0.3,4.2,11,0.373,0.382,0.386,0.344,17/02/21 6:39,34.7414404,-91.862792,17/02/21 6:00,maine,central penobscot,0,heavy_snow
-8,-12.6,70,0,0,0,0.11,11.5,20.8,110,108,24.8,989.2,100,0,100,98,0,-0.3,4.7,11.2,0.472,0.479,0.487,0.478,17/02/21 3:51,34.5218805,-93.6508234,17/02/21 3:00,nebraska,johnson,0,heavy_snow
-8.1,-13.3,66,0.1,0,0.07,0.09,11.6,22.1,112,114,27,971.2,100,2,100,97,-0.4,-0.6,4.4,10.9,0.47,0.476,0.488,0.479,17/02/21 3:15,34.4995799,-94.2397116,17/02/21 3:00,iowa,mills,0,heavy_snow
-7.9,-12.1,72,0.2,0,0.14,0.09,12.4,22.3,107,111,28.8,986.5,100,2,100,97,-0.2,-0.3,4.4,11.1,0.468,0.474,0.469,0.454,17/02/21 4:15,34.8469384,-94.0431714,17/02/21 4:00,washington,east slopes of the washington cascades,0,heavy_snow
-9.5,-13.8,71,0.2,0,0.21,0.08,12.2,22.5,114,117,29.9,995.4,100,18,100,100,-1.1,-0.3,4.3,11,0.471,0.477,0.486,0.461,17/02/21 5:03,35.2255171,-93.7233321,17/02/21 5:00,nebraska,morrill,0,heavy_snow
-8.9,-13.1,72,0,0,0,0.12,9.4,17.8,94,98,23.4,981.8,100,0,100,100,-1.1,-1.3,3.5,10.1,0.47,0.477,0.487,0.486,17/02/21 3:43,34.9906072,-93.4283105,17/02/21 3:00,wyoming,south laramie range,0,heavy_snow
-9.7,-12.9,77,0.2,0,0.14,0.14,9.1,16.9,99,101,23,1014.4,100,0,100,100,0.5,0.1,5,12,0.469,0.476,0.474,0.449,17/02/21 5:03,34.9616474,-92.8757514,17/02/21 5:00,minnesota,wadena,0,heavy_snow
-10.3,-13.2,80,0.2,0,0.14,0.14,6.9,14.6,99,99,20.2,1009.5,100,2,100,98,-0.9,-0.5,4.1,11,0.47,0.476,0.487,0.449,17/02/21 6:00,35.2521996,-92.6888936,17/02/21 6:00,nevada,greater reno/carson city/minden area,0,heavy_snow
-12.1,-15.2,78,0,0,0,0.2,9.4,18.7,67,71,18.7,1016,100,0,100,97,-0.4,-0.4,4.7,12,0.468,0.475,0.475,0.471,17/02/21 6:29,35.1714574,-91.2229851,17/02/21 6:00,virginia,scott,0,heavy_snow
-12.3,-14.9,81,0.1,0,0.07,0.22,8.7,17,83,86,19.1,1017.2,100,0,100,99,-0.7,-0.5,4.2,11.5,0.47,0.476,0.479,0.451,17/02/21 7:20,35.5770886,-91.196742,17/02/21 7:00,california,s sierra mtns,0,heavy_snow
-8.4,-10.4,85,0,0,0,0.17,8.3,13.3,358,33,16.9,1014.2,100,0,98,100,-0.8,-0.6,1.1,6.2,0.367,0.358,0.381,0.378,07/02/21 11:00,41.7918949,-72.744107,07/02/21 11:00,new hampshire,northern grafton,0,heavy_snow
1,-4.1,69,0,0,0,0.03,13,23,76,80,23.8,1018.1,100,0,100,93,1,2.4,2.5,7.1,0.254,0.266,0.265,0.291,07/02/21 11:00,41.3926378,-70.642011,07/02/21 11:00,washington,washington palouse,0,heavy_snow
1.1,-2.8,75,0,0,0,0.03,8.8,20.6,109,102,18.7,1019.8,100,0,100,100,1.4,1.9,2.6,6.8,0.266,0.276,0.271,0.284,07/02/21 12:00,41.7016936,-70.3036163,07/02/21 12:00,new york,wyoming,0,heavy_snow
2,-2.3,73,0.1,0,0.07,0,9.9,16.6,316,318,20.9,981.4,99,99,98,0,4.8,7.3,8.5,12.3,0.477,0.472,0.457,0.438,01/02/21 10:00,35.056251,-84.7874142,01/02/21 10:00,new hampshire,sullivan,1,heavy_snow
0.4,0.2,98,0.2,0,0.14,0.02,11,18.8,308,302,29.5,947.7,100,100,54,0,2.3,2.9,6.3,10.6,0.501,0.501,0.471,0.486,01/02/21 10:00,36.1072175,-82.444068,01/02/21 10:00,new mexico,union county,0,heavy_snow
-8.5,-13.7,66,0,0,0,0.19,17,25.3,4,4,31.3,995.4,100,98,51,100,-2.6,-2,0.5,4.1,0.333,0.336,0.348,0.334,15/02/21 21:00,43.4150687,-82.8234745,15/02/21 21:00,missouri,bollinger,0,heavy_snow
-7.8,-13.3,65,0,0,0,0.22,15.5,23.4,359,359,33.5,999.6,100,99,79,100,-4.4,-4.3,0.3,4.5,0.344,0.343,0.362,0.351,15/02/21 20:00,42.9426715,-82.6283554,15/02/21 20:00,massachusetts,eastern norfolk,0,heavy_snow
-10.6,-13.9,77,0.2,0,0.14,0.18,7.3,10.9,99,99,18.4,1008.2,100,3,100,95,-0.5,-0.5,3.4,10.2,0.472,0.478,0.48,0.498,17/02/21 7:08,35.5298937,-92.0312818,17/02/21 7:00,idaho,northern panhandle,0,heavy_snow
-10.1,-13.6,75,0.1,0,0.07,0.14,7.9,15.1,90,93,21.2,1002.7,100,0,100,100,-1.3,-0.6,3.4,10.1,0.471,0.477,0.48,0.482,17/02/21 5:55,35.5759086,-92.4916144,17/02/21 5:00,idaho,northern panhandle,0,heavy_snow
-10.3,-14.2,73,0.3,0,0.21,0.14,7.7,14,131,136,20.5,990.4,100,40,100,92,-1.4,-0.7,3.1,10.1,0.465,0.469,0.482,0.467,17/02/21 7:08,35.9018987,-92.7098744,17/02/21 7:00,wisconsin,st. croix,0,heavy_snow
-11.8,-15.1,76,0.1,0,0.07,0.16,6.7,12.9,106,103,17.3,998.2,100,0,100,94,-1.9,-1.1,2.6,9.6,0.465,0.467,0.489,0.487,17/02/21 7:27,36.0832532,-91.8894787,17/02/21 7:00,washington,northeast mountains,0,heavy_snow
-12.7,-15.2,82,0.1,0,0.07,0.2,6,12.2,57,76,16.9,1017.3,100,0,100,99,-1.2,-0.9,3,10.2,0.471,0.477,0.482,0.472,17/02/21 8:40,36.0078212,-91.1655476,17/02/21 8:00,virginia,lee,0,heavy_snow
-12.9,-15.4,81,0.2,0,0.14,0.2,4.4,9.7,35,68,10.8,1005.2,100,0,100,100,-2,-1.4,2.3,9.4,0.469,0.473,0.483,0.477,17/02/21 9:32,36.3412315,-91.0387017,17/02/21 9:00,washington,northeast mountains,0,heavy_snow
-10.3,-13.2,79,0.2,0,0.14,0.11,8.1,16.3,111,118,19.4,992.2,100,0,100,100,-1.7,-1,2.8,9.7,0.456,0.458,0.474,0.456,17/02/21 6:56,36.2378521,-92.6999559,17/02/21 6:00,virginia,scott,1,heavy_snow
-9,-11.9,79,0,0,0,0.13,9,18.4,85,91,20.9,1016.5,99,0,98,66,-0.7,0.3,6.5,13.2,0.468,0.471,0.453,0.442,17/02/21 7:15,33.5556787,-92.5143633,17/02/21 7:00,minnesota,koochiching,0,heavy_snow
-7,-12.2,66,0,0,0,0.13,9.2,16.9,79,92,14.8,1003.2,98,0,94,90,-0.1,0.1,5.7,12.3,0.473,0.479,0.493,0.492,17/02/21 1:48,34.1435885,-93.6428966,17/02/21 1:00,north carolina,avery,1,heavy_snow
3.9,2.1,88,0,0,0,0,9.4,15.1,176,177,16.9,817.9,100,4,100,100,7.7,11.2,8.5,4.9,0.267,0.267,0.104,0.189,10/05/21 4:00,41.1060352,-104.7795051,10/05/21 4:00,north carolina,davie,1,heavy_snow
-8.4,-11.7,77,0,0,0,0.09,6.3,15.6,66,83,19.1,1014.5,92,0,92,22,0,0,5.2,11.6,0.384,0.392,0.391,0.409,17/02/21 8:20,33.5716907,-91.7160969,17/02/21 8:00,new mexico,sacramento mountains above 7500 feet,0,heavy_snow
-8.7,-11.6,80,0,0,0,0.1,10.2,20.5,82,88,19.4,1016.8,96,0,96,23,0.5,0.3,6.6,13.5,0.483,0.493,0.494,0.466,17/02/21 7:17,33.4494147,-92.16876,17/02/21 7:00,minnesota,northern cook / northern lake,0,heavy_snow
-8.2,-11.3,78,0,0,0,0.09,8,17.4,72,84,19.4,1018.3,96,0,95,35,-0.8,0.2,5.8,12.6,0.392,0.397,0.395,0.347,17/02/21 8:35,33.7740219,-91.3110517,17/02/21 8:00,tennessee,sullivan,1,heavy_snow
-9.3,-12.6,77,0,0,0,0.16,7.6,16,71,82,23.8,1012.2,99,0,93,97,-0.1,0.1,5.7,12.7,0.473,0.479,0.491,0.471,17/02/21 7:08,33.9630776,-92.6853662,17/02/21 7:00,virginia,scott,1,heavy_snow
-9.5,-12.1,81,0,0,0,0.13,4.8,11.2,42,69,13.3,1018,99,0,97,96,0.1,0,5.8,13.1,0.467,0.467,0.434,0.431,17/02/21 9:23,34.2902454,-91.3598511,17/02/21 9:00,tennessee,sullivan,1,heavy_snow
-11.3,-14.1,79,0,0,0,0.17,9,17.4,74,77,17.6,1018.6,99,0,98,94,-0.6,-0.2,4.5,11.3,0.382,0.386,0.386,0.369,17/02/21 6:39,34.6778982,-91.2289578,17/02/21 6:00,minnesota,west polk,0,heavy_snow
-12.2,-15.2,78,0,0,0,0.2,8.8,17.6,71,75,18.7,1016.2,100,0,100,100,-0.9,-0.7,3.3,10.4,0.472,0.476,0.492,0.479,17/02/21 6:25,35.718344,-91.55326,17/02/21 6:00,wyoming,sierra madre range,0,heavy_snow
-10.1,-12.6,82,0,0,0,0.17,5.8,12.5,60,72,18.7,1014,100,0,99,100,-0.1,-0.1,5.3,12.3,0.47,0.476,0.473,0.454,17/02/21 8:35,34.2773864,-92.420578,17/02/21 8:00,arizona,western mogollon rim,0,heavy_snow
-8.4,-9.2,94,0.6,0,0.42,0.04,12.1,22.3,300,304,42.5,810.1,100,100,97,95,-4,-3.5,-1.6,1.9,0.25,0.223,0.182,0.232,05/02/21 9:00,47.2128617,-109.2175566,05/02/21 9:00,north dakota,slope,0,heavy_snow
4.5,-10.2,34,0,0,0,0,2.5,5.8,98,94,16.9,961.5,84,0,33,83,-1.5,-0.1,3,6.8,0.391,0.402,0.392,0.373,17/02/21 22:00,36.3865389,-84.1351617,17/02/21 22:00,south dakota,hand,0,heavy_snow
-0.2,-14.2,34,0,0,0,0,12.4,24.2,10,15,11.5,965.5,99,0,23,100,-1.2,0.1,4.1,8.4,0.481,0.49,0.477,0.453,18/02/21 0:00,36.4673161,-83.6786377,18/02/21 0:00,west virginia,barbour,0,heavy_snow
-5.8,-10.4,70,0.2,0,0.14,0.63,16.5,29,234,235,47.5,759.9,97,88,96,0,-1.5,-1.4,-0.4,1.3,0.313,0.312,0.307,0.351,06/02/21 19:00,45.4868491,-111.1967693,06/02/21 19:00,new york,lewis,0,heavy_snow
3.2,-4.3,58,0,0,0,0.05,7.3,14.5,171,174,24.1,924,99,0,99,95,2.6,0.3,2.1,6.5,0.378,0.385,0.387,0.365,06/02/21 22:00,37.0170633,-82.6103804,06/02/21 22:00,texas,hale,0,heavy_snow
5.9,-2.6,54,0,0,0,0.03,3.7,7.6,79,109,12.6,957.1,98,0,95,95,4.5,2.4,4,9,0.474,0.482,0.478,0.437,06/02/21 22:00,36.6841272,-83.0973211,06/02/21 22:00,nevada,white pine,0,heavy_snow
7.9,-4.2,42,0,0,0,0.02,8,11.5,185,182,21.6,963.1,100,0,100,100,4.9,2.4,4.6,9.7,0.477,0.485,0.481,0.458,06/02/21 20:00,36.4380433,-84.5095507,06/02/21 20:00,massachusetts,western norfolk,0,heavy_snow
8.1,-3.4,44,0,0,0,0,6.7,10,164,167,27.7,979.8,100,0,98,100,4.5,2.9,5.7,10.7,0.475,0.484,0.481,0.468,06/02/21 20:00,36.1372409,-84.629496,06/02/21 20:00,west virginia,upshur,1,heavy_snow
7,-1,57,0,0,0,0,2.7,4.7,113,113,11.2,990.3,89,0,87,34,2.1,3.3,6.5,10.5,0.389,0.401,0.401,0.39,06/02/21 20:00,35.3594724,-85.401448,06/02/21 20:00,south carolina,coastal jasper,0,heavy_snow
3.2,-6.3,50,0,0,0,0.08,7.6,15.5,109,118,17.6,906.4,99,0,96,98,2.4,0.4,2.4,6.9,0.48,0.49,0.495,0.495,06/02/21 22:00,36.443004,-81.8434683,06/02/21 22:00,maine,coastal cumberland,0,heavy_snow
6.1,2,75,0.2,0.2,0,0,7.9,15.2,156,158,15.1,985.5,100,0,100,99,5,4,7.4,12,0.459,0.46,0.452,0.438,06/02/21 22:00,35.056251,-84.7874142,06/02/21 22:00,new hampshire,sullivan,0,heavy_snow
-5.5,-8.2,81,0,0,0,0.44,16.4,28.4,261,269,36,785.9,90,87,41,1,-0.8,-0.8,0.3,2.5,0.256,0.256,0.263,0.282,06/02/21 12:00,45.1708403,-112.9537553,06/02/21 12:00,minnesota,southern lake,0,heavy_snow
-2.2,-6.9,70,0,0,0,0.1,8.3,18,56,74,17.3,1016.9,100,0,100,100,-0.4,0.1,1.5,7.1,0.386,0.394,0.386,0.396,07/02/21 11:00,41.5107263,-71.2971352,07/02/21 11:00,idaho,wasatch mountains/iadho portion,0,heavy_snow
-2.9,-8.2,67,0,0,0,0.15,11.8,24.1,63,73,22,1016.1,100,0,100,100,-0.2,-0.5,1,5.8,0.263,0.269,0.257,0.283,07/02/21 11:00,41.4619922,-71.7039673,07/02/21 11:00,idaho,southern clearwater mountains,0,heavy_snow
-2.6,-7.4,70,0,0,0,0.17,9.6,19.2,70,77,19.8,1017.4,100,0,100,100,-0.1,0.1,1.7,6.9,0.386,0.391,0.393,0.388,07/02/21 11:00,41.7034082,-71.2844401,07/02/21 11:00,ohio,ashtabula,1,heavy_snow
0.6,-1.5,86,0.2,0,0.14,0.01,3.1,6,69,65,17.6,931.6,100,100,100,96,1.5,2.2,3.8,6.8,0.307,0.327,0.318,0.297,11/02/21 12:00,44.5926406,-119.6220447,11/02/21 12:00,new mexico,san juan mountains,0,heavy_snow
-13.6,-18.3,67,0,0,0,0.92,11.9,16.3,180,174,17.6,861.2,0,0,0,0,-0.8,-0.8,0.1,2.2,0.349,0.333,0.303,0.289,25/02/21 7:00,45.5582608,-117.1990173,25/02/21 7:00,new mexico,roosevelt county,0,heavy_snow
-8.9,-11.6,81,0,0,0,0.12,5.7,12.5,55,78,19.1,1016.4,100,0,100,45,0,0.2,5.3,11.9,0.387,0.397,0.401,0.392,17/02/21 8:15,33.9359663,-91.7713274,17/02/21 8:00,new mexico,quay county,0,heavy_snow
-8.8,-11.5,80,0,0,0,0.14,7.3,15.8,79,91,21.2,1015.6,97,4,93,95,-0.7,0.2,6.3,13.1,0.471,0.478,0.475,0.462,17/02/21 7:15,33.5680929,-92.9355875,17/02/21 7:00,new mexico,chaves county plains,0,heavy_snow
-10.3,-14.2,73,0.2,0,0.14,0.11,9.7,19.1,135,139,22.7,973.5,100,0,100,100,-2.4,-1.6,2.1,9,0.463,0.466,0.479,0.464,17/02/21 5:20,36.2829183,-93.0784759,17/02/21 5:00,georgia,coastal liberty,0,heavy_snow
-10.3,-13.2,80,0.1,0,0.07,0.18,7.6,14.9,98,98,17.3,1013.9,100,0,99,98,-0.1,-0.1,4.4,11,0.383,0.387,0.391,0.366,17/02/21 6:30,34.7550166,-92.3003472,17/02/21 6:00,wyoming,north snowy range foothills,0,heavy_snow
-9.6,-12.2,81,0.1,0,0.07,0.16,5.6,10,50,69,11.5,1017.2,100,0,100,100,-0.7,-0.1,4.8,11.8,0.386,0.39,0.393,0.36,17/02/21 9:40,34.2711667,-91.9248307,17/02/21 9:00,wyoming,north laramie range,0,heavy_snow
-9.3,-13.5,72,0.1,0,0.07,0.1,9.3,17.6,106,105,25.2,1007.1,100,0,100,100,-3.1,-0.6,4.1,10.7,0.467,0.471,0.489,0.489,17/02/21 5:25,35.453867,-93.0498623,17/02/21 5:00,nebraska,dawes,0,heavy_snow
-11,-15,72,0.2,0,0.14,0.11,8.2,15.3,139,137,19.8,964.7,100,48,100,100,-2,-1,2.6,9.1,0.459,0.462,0.469,0.456,17/02/21 6:49,35.918468,-93.2273047,17/02/21 6:00,wyoming,east platte county,0,heavy_snow
-10.2,-14.2,73,0.1,0,0.07,0.13,7.9,13.3,106,109,23,994.1,100,0,100,100,-4.9,-2.1,2.2,9.2,0.459,0.46,0.488,0.485,17/02/21 6:30,36.2820691,-92.3445222,17/02/21 6:00,georgia,inland chatham,0,heavy_snow
-10.2,-14.2,73,0.1,0,0.07,0.13,7.9,13.3,106,109,23,994.1,100,0,100,100,-4.9,-2.1,2.2,9.2,0.459,0.46,0.488,0.485,17/02/21 6:30,36.2820691,-92.3445222,17/02/21 6:00,georgia,inland chatham,0,heavy_snow
-9.6,-12.7,78,0,0,0,0.14,9.4,18.4,83,86,20.9,1014,95,0,93,89,-0.1,0,5.7,12.7,0.475,0.481,0.486,0.485,17/02/21 7:37,33.8847138,-92.1724506,17/02/21 7:00,idaho,northern panhandle,0,heavy_snow
-9.8,-13.4,75,0.3,0,0.21,0.08,9,16.9,95,101,24.1,994.5,100,28,100,100,-4.1,-1.2,3.5,10,0.457,0.459,0.486,0.488,17/02/21 6:00,35.5600697,-93.4550108,17/02/21 6:00,washington,spokane area,0,heavy_snow
-8.8,-12.3,75,0,0,0,0.14,10.5,21,82,85,22.7,1016.9,100,0,100,88,0,0.2,5.7,12.6,0.472,0.479,0.489,0.457,17/02/21 4:05,34.0541966,-93.198963,17/02/21 4:00,washington,northeast mountains,0,heavy_snow
-10.2,-13.4,78,0.1,0,0.07,0.17,9.7,19.1,88,89,22.7,1009.8,100,0,100,98,0,-0.1,5,11.9,0.467,0.473,0.479,0.443,17/02/21 5:41,34.6021249,-92.6542869,17/02/21 5:00,north dakota,sargent,1,heavy_snow
-9.6,-12.9,77,0,0,0,0.16,10.4,20.7,76,82,21.6,1015.9,100,0,99,96,0,0.2,5.6,12.5,0.472,0.479,0.485,0.438,17/02/21 4:15,34.2956351,-92.9005742,17/02/21 4:00,washington,east slopes northern cascades,0,heavy_snow
-11.1,-18.2,56,0,0,0,0.08,7.3,10,99,103,18.7,987.5,100,0,94,99,0.5,-0.6,3.6,10.9,0.346,0.348,0.334,0.325,16/02/21 19:00,35.1783637,-96.969909,16/02/21 19:00,maine,southeast aroostook,0,heavy_snow
-10.7,-17.8,56,0,0,0,0.08,7.9,10.8,93,94,20.9,989.1,100,0,85,99,0.7,-0.3,4.7,12.4,0.325,0.321,0.27,0.302,16/02/21 19:00,34.707331,-96.6814853,16/02/21 19:00,north carolina,eastern mcdowell,0,heavy_snow
-11.6,-18.9,54,0,0,0,0.1,7.6,10.2,109,108,20.5,988.9,100,0,92,100,-0.5,-1.1,2.7,9.8,0.343,0.348,0.356,0.321,16/02/21 19:00,36.0721527,-96.9456522,16/02/21 19:00,texas,hale,1,heavy_snow
-13.1,-19,61,0,0,0,0.1,8.2,10.9,119,117,19.4,979.8,100,0,99,100,-0.2,-1,3.3,11.1,0.299,0.295,0.257,0.207,16/02/21 19:00,35.5533328,-97.4367741,16/02/21 19:00,new hampshire,western and central hillsborough,0,heavy_snow
-10.1,-17.7,54,0,0,0,0.07,6.6,8.7,119,120,16.6,984.4,100,0,90,100,-3.1,-1.6,4,11.7,0.328,0.323,0.271,0.313,16/02/21 19:00,34.4935341,-97.0475803,16/02/21 19:00,washington,east slopes northern cascades,0,heavy_snow
-12.4,-18.1,62,0,0,0,0.09,7.3,9.9,110,109,18.7,982.2,100,0,99,100,0.3,-0.8,3.5,10.8,0.332,0.332,0.302,0.293,16/02/21 19:00,34.9756991,-97.481167,16/02/21 19:00,west virginia,cabell,1,heavy_snow
3.9,-5.7,50,0,0,0,0.01,4,5.5,10,11,15.5,944.6,42,0,42,0,0.7,2.5,4.9,9.6,0.455,0.462,0.457,0.486,06/02/21 15:00,35.3389062,-82.4663918,06/02/21 15:00,idaho,upper snake highlands,0,heavy_snow
2.9,-11.1,35,0,0,0,0.04,1.3,1.4,236,270,16.2,891.3,8,0,8,0,-0.3,0.4,2.9,7.3,0.478,0.483,0.47,0.49,06/02/21 15:00,35.5456202,-82.9907823,06/02/21 15:00,new mexico,sandia/manzano mountains,0,heavy_snow
-8.2,-13.2,68,0,0,0,0.24,11.9,24.8,104,109,22.7,974.8,100,0,15,100,-1.4,-1.7,-0.2,3.4,0.229,0.229,0.258,0.273,07/02/21 11:00,42.5893375,-71.9819098,07/02/21 11:00,south dakota,hughes,0,heavy_snow
-5.4,-9.3,74,0,0,0,0.05,10.9,18.8,27,43,20.9,1022.7,93,87,79,0,-3.3,-1.2,2,7.1,0.351,0.356,0.387,0.378,01/02/21 8:00,42.4684219,-70.9584084,01/02/21 8:00,massachusetts,barnstable,1,heavy_snow
-5.9,-9.5,76,0,0,0,0.04,11.4,22.4,35,44,21.6,1023.8,99,89,97,0,-3.1,-1.1,2,7.2,0.349,0.355,0.384,0.361,01/02/21 8:00,42.4270006,-71.0597388,01/02/21 8:00,washington,spokane area,0,heavy_snow
-10.8,-14.9,72,0,0,0,0.08,11.9,23.7,61,73,22,978,94,12,94,0,-8,-6.3,0.1,4,0.236,0.235,0.267,0.274,01/02/21 7:00,42.5893375,-71.9819098,01/02/21 7:00,south dakota,hughes,1,heavy_snow
-2.7,-6.1,77,0,0,0,0.13,9.7,22.7,68,86,15.5,1018.2,100,0,100,100,-0.1,0.2,2.5,8.1,0.395,0.394,0.382,0.376,07/02/21 9:00,40.6878458,-73.7733491,07/02/21 9:00,illinois,rock island,1,heavy_snow
-4.1,-12.1,54,0,0,0,0,10.8,12.7,150,151,27.4,864,64,64,0,0,-1,3.1,10.6,15,0.158,0.124,0.102,0.163,13/02/21 18:00,34.5220133,-103.3099435,13/02/21 18:00,wyoming,converse county lower elevations,0,heavy_snow
-10.7,-15.9,66,0.1,0,0.07,0.24,14.5,21,353,354,31.7,990.7,100,83,86,100,-0.8,-0.3,1.1,4.8,0.334,0.338,0.346,0.327,15/02/21 18:00,42.2582044,-83.8440853,15/02/21 18:00,oregon,foothills of the southern blue mountains of oregon,0,heavy_snow
-11.9,-15.3,76,0.2,0,0.14,0.25,17,23.9,6,6,32.4,997,100,16,99,100,-0.2,0,1.6,5.6,0.319,0.321,0.315,0.309,15/02/21 17:00,41.8735258,-84.0624323,15/02/21 17:00,tennessee,morgan,1,heavy_snow
-12.6,-18.8,60,0,0,0,0.06,15,19.3,145,143,27,962.2,100,1,11,100,-2.9,-1.9,3.8,11.9,0.261,0.264,0.228,0.222,16/02/21 19:00,34.9425062,-99.019906,16/02/21 19:00,washington,simcoe highlands,0,heavy_snow
-16.6,-21.1,68,0,0,0,0.09,7.3,9.3,101,103,15.5,982.8,35,0,0,35,-0.2,-1.6,2,9.5,0.331,0.33,0.307,0.241,16/02/21 19:00,36.8384462,-97.1571626,16/02/21 19:00,nebraska,banner,0,heavy_snow
-10.4,-17.3,57,0,0,0,0.07,7.6,10.1,98,96,20.5,990.3,100,0,85,100,0.4,-0.4,4.2,11.6,0.345,0.346,0.317,0.329,16/02/21 19:00,34.31888,-96.6752298,16/02/21 19:00,north carolina,iredell,1,heavy_snow
-11.8,-18.4,58,0,0,0,0.05,19.1,24.5,137,139,33.1,969.8,100,0,86,100,-2.6,-1.3,5.3,14.2,0.222,0.229,0.141,0.191,16/02/21 19:00,34.5976018,-99.4370196,16/02/21 19:00,wisconsin,douglas,0,heavy_snow
-9.8,-17,56,0,0,0,0.08,4.8,6.4,103,106,14.4,993.1,100,0,99,100,0.4,-0.9,3.9,11.6,0.326,0.321,0.26,0.304,16/02/21 19:00,35.0458435,-96.2749675,16/02/21 19:00,idaho,northern panhandle,0,heavy_snow
-12.1,-18.4,59,0,0,0,0.09,6.2,8.4,100,100,16.9,992,100,0,95,100,0.3,-1,3,10.2,0.327,0.328,0.319,0.275,16/02/21 19:00,35.6961464,-96.8898429,16/02/21 19:00,washington,okanogan valley,0,heavy_snow
-2.8,-5.2,83,0,0,0,,11.9,25.3,65,75,19.8,1019.1,100,0,83,100,-0.2,0.1,2.3,7.6,0.374,0.367,0.382,0.386,07/02/21 9:00,40.851039,-73.8402503,07/02/21 9:00,texas,dallas,1,heavy_snow
-7.4,-12,70,0,0,0,0.07,10.7,20,40,52,23,1002.5,96,12,96,1,-4.8,-2.9,0.4,4.6,0.231,0.234,0.269,0.27,01/02/21 8:00,42.2670424,-72.4210563,01/02/21 8:00,minnesota,southern cook,0,heavy_snow
-10.3,-13.5,77,0.1,0,0.07,0.22,15.1,20.9,357,1,27.4,1002.4,100,25,100,2,-2.3,-2.1,0.3,5.1,0.208,0.207,0.205,0.199,15/02/21 17:00,41.9153358,-83.5135665,15/02/21 17:00,new jersey,warren,1,heavy_snow
-4.3,-22.2,23,0,0,0,0.02,6.9,9.5,99,101,19.8,1006.5,30,13,10,20,-2.6,0,2.7,7.5,0.383,0.394,0.401,0.357,08/02/21 15:00,38.687009,-87.3811461,08/02/21 15:00,idaho,south central highlands,0,heavy_snow
-1.8,-18.6,26,0,0,0,0.04,6.1,8.7,118,120,21.2,1004.3,39,10,6,32,-2.3,0.1,2.6,7.1,0.379,0.39,0.392,0.355,08/02/21 16:00,38.8400395,-86.4880717,08/02/21 16:00,idaho,upper snake highlands,0,heavy_snow
-2.7,-18.4,29,0,0,0,0.03,6.6,8.9,112,117,20.9,1005.5,41,16,5,30,-2.3,0.4,3.5,9.4,0.471,0.478,0.471,0.416,08/02/21 16:00,38.9023184,-86.0650856,08/02/21 16:00,minnesota,northern st. louis,0,heavy_snow
